,latitude,longitude,depth_drilled,yield,target,fault0,fault1,fault2,fault3,fault4,fault5,fault6
0,38.7577,-119.34255,40.0,30.0,1.0,63.0182755998305,8.895321591273362,16.011446982122546,42.10112797777896,0.516416649106447,42.986844794531535,11.446472241120588
1,39.0,-119.0,855.0,45.0,1.0,65.92928375973696,4.822214158658423,23.257822599849284,56.0843222997974,0.21161320137534329,69.44957395785602,42.64739763386604
2,39.0,-119.0,684.0,35.0,1.0,65.92928375973696,4.822214158658423,23.257822599849284,56.0843222997974,0.21161320137534329,69.44957395785602,42.64739763386604
3,39.0,-120.0,153.0,250.0,1.0,33.72399876133359,4.9568106206872296,13.744214571578366,15.994547123256845,4.980942607557756,12.489679699646052,12.620127305480919
4,39.0,-120.0,330.0,500.0,1.0,33.72399876133359,4.9568106206872296,13.744214571578366,15.994547123256845,4.980942607557756,12.489679699646052,12.620127305480919
5,39.0,-119.0,300.0,25.0,1.0,65.92928375973696,4.822214158658423,23.257822599849284,56.0843222997974,0.21161320137534329,69.44957395785602,42.64739763386604
6,39.0,-119.0,120.0,30.0,1.0,65.92928375973696,4.822214158658423,23.257822599849284,56.0843222997974,0.21161320137534329,69.44957395785602,42.64739763386604
7,39.043056,-119.705551,260.0,650.0,1.0,21.47404971769892,4.570272165993798,0.06704851401695214,4.287138897590713,0.05394827205963268,15.65011836204234,0.4708490910613528
8,38.92398,-119.16193,95.0,32.0,1.0,58.74382564852234,3.3998110285747196,16.01870538495085,51.17332443118158,0.6240831251089386,54.85667223507651,32.868203080881656
9,38.85272853588871,-119.08684930663999,220.0,24.0,1.0,68.83599125402561,4.523451838931467,16.944170382871782,58.89080184702646,0.23202132038871118,61.768608096904714,35.99724650579524
10,39.376048,-119.19533899999999,78.0,30.0,1.0,43.734089162112056,16.36922620760221,6.733138184496525,20.450047508547787,2.057208372815045,72.54374856562723,23.950989252537894
11,39.0,-119.0,209.0,60.0,1.0,65.92928375973696,4.822214158658423,23.257822599849284,56.0843222997974,0.21161320137534329,69.44957395785602,42.64739763386604
12,38.80969,-119.40065,430.0,1300.0,1.0,55.52133408160885,11.157364019900097,15.601108903583086,34.86501336925821,0.9712956012034192,36.16829892341045,11.629783122147185
13,39.0,-120.0,203.0,60.0,1.0,33.72399876133359,4.9568106206872296,13.744214571578366,15.994547123256845,4.980942607557756,12.489679699646052,12.620127305480919
14,39.0,-120.0,240.0,30.0,1.0,33.72399876133359,4.9568106206872296,13.744214571578366,15.994547123256845,4.980942607557756,12.489679699646052,12.620127305480919
15,39.0,-120.0,150.0,20.0,1.0,33.72399876133359,4.9568106206872296,13.744214571578366,15.994547123256845,4.980942607557756,12.489679699646052,12.620127305480919
16,39.1491,-119.70358,160.0,30.0,1.0,10.053641777574594,0.12094986325545094,0.010884394523261091,4.465073986516487,0.12851751874760275,26.469426290905037,0.9182468664187721
17,38.922779083252,-119.090278625488,86.0,65.0,1.0,63.71476570167639,5.018547979256027,20.354934283170362,57.300051558249365,5.131444010148242,61.05550740679605,38.286140340806554
18,39.0,-119.0,250.0,20.0,1.0,65.92928375973696,4.822214158658423,23.257822599849284,56.0843222997974,0.21161320137534329,69.44957395785602,42.64739763386604
19,39.0,-119.0,300.0,70.0,1.0,65.92928375973696,4.822214158658423,23.257822599849284,56.0843222997974,0.21161320137534329,69.44957395785602,42.64739763386604
20,39.0,-120.0,380.0,1600.0,1.0,33.72399876133359,4.9568106206872296,13.744214571578366,15.994547123256845,4.980942607557756,12.489679699646052,12.620127305480919
